 Total (p,pp) knockout cross section (mb)                                       
  
     10.051
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -229.450         0.340362E-02     0.402974E-01     0.103068E-01     0.244188E-01
  -226.172         0.359521E-02     0.408367E-01     0.106901E-01     0.235000E-01
  -222.894         0.379995E-02     0.412825E-01     0.110491E-01     0.224770E-01
  -219.616         0.390751E-02     0.416265E-01     0.113953E-01     0.213557E-01
  -216.339         0.413355E-02     0.418605E-01     0.117546E-01     0.201439E-01
  -213.061         0.437491E-02     0.419770E-01     0.121022E-01     0.188513E-01
  -209.783         0.450162E-02     0.419689E-01     0.124372E-01     0.174898E-01
  -206.505         0.476772E-02     0.418303E-01     0.127471E-01     0.160733E-01
  -203.227         0.490736E-02     0.415559E-01     0.130603E-01     0.146179E-01
  -199.949         0.520045E-02     0.411419E-01     0.133715E-01     0.131415E-01
  -196.671         0.551288E-02     0.405858E-01     0.136526E-01     0.116643E-01
  -193.394         0.567668E-02     0.398863E-01     0.139042E-01     0.102080E-01
  -190.116         0.602019E-02     0.390442E-01     0.141503E-01     0.879610E-02
  -186.838         0.620019E-02     0.380620E-01     0.143576E-01     0.745360E-02
  -183.560         0.657741E-02     0.369440E-01     0.145564E-01     0.620652E-02
  -180.282         0.697865E-02     0.356969E-01     0.147393E-01     0.508173E-02
  -177.004         0.718866E-02     0.343292E-01     0.148647E-01     0.410653E-02
  -173.726         0.762829E-02     0.328521E-01     0.149686E-01     0.330825E-02
  -170.449         0.809512E-02     0.312786E-01     0.150655E-01     0.271374E-02
  -167.171         0.833915E-02     0.296241E-01     0.151118E-01     0.234888E-02
  -163.893         0.884927E-02     0.279064E-01     0.151287E-01     0.223803E-02
  -160.615         0.911568E-02     0.261449E-01     0.151562E-01     0.240345E-02
  -157.337         0.967207E-02     0.243614E-01     0.151430E-01     0.286477E-02
  -154.059         0.102609E-01     0.225791E-01     0.150927E-01     0.363832E-02
  -150.781         0.105679E-01     0.208227E-01     0.150160E-01     0.473663E-02
  -147.504         0.112079E-01     0.191181E-01     0.149170E-01     0.616784E-02
  -144.226         0.115411E-01     0.174917E-01     0.148181E-01     0.793517E-02
  -140.948         0.122348E-01     0.159705E-01     0.146917E-01     0.100365E-01
  -137.670         0.129657E-01     0.145813E-01     0.145611E-01     0.124639E-01
  -134.392         0.133454E-01     0.133502E-01     0.144765E-01     0.152035E-01
  -131.114         0.141338E-01     0.123023E-01     0.143139E-01     0.182349E-01
  -127.836         0.149613E-01     0.114607E-01     0.141785E-01     0.215316E-01
  -124.559         0.153899E-01     0.108466E-01     0.140615E-01     0.250605E-01
  -121.281         0.162771E-01     0.104780E-01     0.139971E-01     0.287826E-01
  -118.003         0.167356E-01     0.103698E-01     0.139408E-01     0.326529E-01
  -114.725         0.176825E-01     0.105329E-01     0.138875E-01     0.366208E-01
  -111.447         0.186688E-01     0.109735E-01     0.139065E-01     0.406313E-01
  -108.169         0.191765E-01     0.116935E-01     0.139774E-01     0.446253E-01
  -104.891         0.202203E-01     0.126891E-01     0.140760E-01     0.485404E-01
  -101.614         0.207560E-01     0.139513E-01     0.142412E-01     0.523125E-01
  -98.3357         0.218539E-01     0.154655E-01     0.144588E-01     0.558767E-01
  -95.0579         0.229852E-01     0.172111E-01     0.147676E-01     0.591682E-01
  -91.7800         0.235624E-01     0.191622E-01     0.151619E-01     0.621244E-01
  -88.5021         0.247381E-01     0.212872E-01     0.155847E-01     0.646858E-01
  -85.2243         0.259389E-01     0.235493E-01     0.160598E-01     0.667976E-01
  -81.9464         0.265473E-01     0.259070E-01     0.166854E-01     0.684110E-01
  -78.6686         0.277769E-01     0.283149E-01     0.173703E-01     0.694847E-01
  -75.3907         0.283968E-01     0.307238E-01     0.181642E-01     0.699860E-01
  -72.1129         0.296428E-01     0.330822E-01     0.189680E-01     0.698922E-01
  -68.8350         0.308916E-01     0.353366E-01     0.199134E-01     0.691912E-01
  -65.5571         0.315148E-01     0.374332E-01     0.208510E-01     0.678825E-01
  -62.2793         0.327539E-01     0.393183E-01     0.218684E-01     0.659775E-01
  -59.0014         0.333677E-01     0.409400E-01     0.229390E-01     0.635000E-01
  -55.7236         0.345785E-01     0.422489E-01     0.240863E-01     0.604859E-01
  -52.4457         0.357592E-01     0.431995E-01     0.252078E-01     0.569832E-01
  -49.1679         0.363353E-01     0.437515E-01     0.263726E-01     0.530509E-01
  -45.8900         0.374530E-01     0.438702E-01     0.275859E-01     0.487585E-01
  -42.6121         0.385165E-01     0.435280E-01     0.287579E-01     0.441845E-01
  -39.3343         0.390248E-01     0.427050E-01     0.299069E-01     0.394149E-01
  -36.0564         0.399885E-01     0.413898E-01     0.310130E-01     0.345417E-01
  -32.7786         0.404415E-01     0.395798E-01     0.320939E-01     0.296606E-01
  -29.5007         0.412839E-01     0.372815E-01     0.331847E-01     0.248693E-01
  -26.2229         0.420341E-01     0.345106E-01     0.342917E-01     0.202650E-01
  -22.9450         0.423721E-01     0.312923E-01     0.351102E-01     0.159424E-01
  -19.6671         0.429690E-01     0.276601E-01     0.355636E-01     0.119911E-01
  -16.3893         0.432262E-01     0.236563E-01     0.362376E-01     0.849399E-02
  -13.1114         0.436546E-01     0.193302E-01     0.370893E-01     0.552501E-02
  -9.83357         0.439640E-01     0.147380E-01     0.379063E-01     0.314722E-02
  -6.55571         0.440729E-01     0.994123E-02     0.376686E-01     0.141140E-02
  -3.27786         0.441975E-01     0.500567E-02     0.375591E-01     0.354757E-03
   3.27786         0.441975E-01     0.500567E-02     0.375591E-01     0.354757E-03
   6.55571         0.440729E-01     0.994123E-02     0.376686E-01     0.141140E-02
   9.83357         0.439640E-01     0.147380E-01     0.379063E-01     0.314722E-02
   13.1114         0.436546E-01     0.193302E-01     0.370893E-01     0.552501E-02
   16.3893         0.432262E-01     0.236563E-01     0.362376E-01     0.849399E-02
   19.6671         0.429690E-01     0.276601E-01     0.355636E-01     0.119911E-01
   22.9450         0.423721E-01     0.312923E-01     0.351102E-01     0.159424E-01
   26.2229         0.420341E-01     0.345106E-01     0.342917E-01     0.202650E-01
   29.5007         0.412839E-01     0.372815E-01     0.331847E-01     0.248693E-01
   32.7786         0.404415E-01     0.395798E-01     0.320939E-01     0.296606E-01
   36.0564         0.399885E-01     0.413898E-01     0.310130E-01     0.345417E-01
   39.3343         0.390248E-01     0.427050E-01     0.299069E-01     0.394149E-01
   42.6121         0.385165E-01     0.435280E-01     0.287579E-01     0.441845E-01
   45.8900         0.374530E-01     0.438702E-01     0.275859E-01     0.487585E-01
   49.1679         0.363353E-01     0.437515E-01     0.263726E-01     0.530509E-01
   52.4457         0.357592E-01     0.431995E-01     0.252078E-01     0.569832E-01
   55.7236         0.345785E-01     0.422489E-01     0.240863E-01     0.604859E-01
   59.0014         0.333677E-01     0.409400E-01     0.229390E-01     0.635000E-01
   62.2793         0.327539E-01     0.393183E-01     0.218684E-01     0.659775E-01
   65.5571         0.315148E-01     0.374332E-01     0.208510E-01     0.678825E-01
   68.8350         0.308916E-01     0.353366E-01     0.199134E-01     0.691912E-01
   72.1129         0.296428E-01     0.330822E-01     0.189680E-01     0.698922E-01
   75.3907         0.283968E-01     0.307238E-01     0.181642E-01     0.699860E-01
   78.6686         0.277769E-01     0.283149E-01     0.173703E-01     0.694847E-01
   81.9464         0.265473E-01     0.259070E-01     0.166854E-01     0.684110E-01
   85.2243         0.259389E-01     0.235493E-01     0.160598E-01     0.667976E-01
   88.5021         0.247381E-01     0.212872E-01     0.155847E-01     0.646858E-01
   91.7800         0.235624E-01     0.191622E-01     0.151619E-01     0.621244E-01
   95.0579         0.229852E-01     0.172111E-01     0.147676E-01     0.591682E-01
   98.3357         0.218539E-01     0.154655E-01     0.144588E-01     0.558767E-01
   101.614         0.207560E-01     0.139513E-01     0.142412E-01     0.523125E-01
   104.891         0.202203E-01     0.126891E-01     0.140760E-01     0.485404E-01
   108.169         0.191765E-01     0.116935E-01     0.139774E-01     0.446253E-01
   111.447         0.186688E-01     0.109735E-01     0.139065E-01     0.406313E-01
   114.725         0.176825E-01     0.105329E-01     0.138875E-01     0.366208E-01
   118.003         0.167356E-01     0.103698E-01     0.139408E-01     0.326529E-01
   121.281         0.162771E-01     0.104780E-01     0.139971E-01     0.287826E-01
   124.559         0.153899E-01     0.108466E-01     0.140615E-01     0.250605E-01
   127.836         0.149613E-01     0.114607E-01     0.141785E-01     0.215316E-01
   131.114         0.141338E-01     0.123023E-01     0.143139E-01     0.182349E-01
   134.392         0.133454E-01     0.133502E-01     0.144765E-01     0.152035E-01
   137.670         0.129657E-01     0.145813E-01     0.145611E-01     0.124639E-01
   140.948         0.122348E-01     0.159705E-01     0.146917E-01     0.100365E-01
   144.226         0.115411E-01     0.174917E-01     0.148181E-01     0.793517E-02
   147.504         0.112079E-01     0.191181E-01     0.149170E-01     0.616784E-02
   150.781         0.105679E-01     0.208227E-01     0.150160E-01     0.473663E-02
   154.059         0.102609E-01     0.225791E-01     0.150927E-01     0.363832E-02
   157.337         0.967207E-02     0.243614E-01     0.151430E-01     0.286477E-02
   160.615         0.911568E-02     0.261449E-01     0.151562E-01     0.240345E-02
   163.893         0.884927E-02     0.279064E-01     0.151287E-01     0.223803E-02
   167.171         0.833915E-02     0.296241E-01     0.151118E-01     0.234888E-02
   170.449         0.809512E-02     0.312786E-01     0.150655E-01     0.271374E-02
   173.726         0.762829E-02     0.328521E-01     0.149686E-01     0.330825E-02
   177.004         0.718866E-02     0.343292E-01     0.148647E-01     0.410653E-02
   180.282         0.697865E-02     0.356969E-01     0.147393E-01     0.508173E-02
   183.560         0.657741E-02     0.369440E-01     0.145564E-01     0.620652E-02
   186.838         0.620019E-02     0.380620E-01     0.143576E-01     0.745360E-02
   190.116         0.602019E-02     0.390442E-01     0.141503E-01     0.879610E-02
   193.394         0.567668E-02     0.398863E-01     0.139042E-01     0.102080E-01
   196.671         0.551288E-02     0.405858E-01     0.136526E-01     0.116643E-01
   199.949         0.520045E-02     0.411419E-01     0.133715E-01     0.131415E-01
   203.227         0.490736E-02     0.415559E-01     0.130603E-01     0.146179E-01
   206.505         0.476772E-02     0.418303E-01     0.127471E-01     0.160733E-01
   209.783         0.450162E-02     0.419689E-01     0.124372E-01     0.174898E-01
   213.061         0.437491E-02     0.419770E-01     0.121022E-01     0.188513E-01
   216.339         0.413355E-02     0.418605E-01     0.117546E-01     0.201439E-01
