 Total (p,pp) knockout cross section (mb)                                       
  
     28.731
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -9.83357         0.109823         0.112887E-01     0.753155E-01     0.615457E-07
  -6.55571         0.110003         0.754906E-02     0.750564E-01     0.543018E-08
  -3.27786         0.110210         0.378160E-02     0.750308E-01     0.851007E-10
   3.27786         0.110210         0.378160E-02     0.750308E-01     0.851007E-10
   6.55571         0.110003         0.754906E-02     0.750564E-01     0.543018E-08
   9.83357         0.109823         0.112887E-01     0.753155E-01     0.615457E-07
   13.1114         0.109310         0.149875E-01     0.749750E-01     0.343402E-06
   16.3893         0.108597         0.186340E-01     0.748852E-01     0.129829E-05
   19.6671         0.108167         0.222181E-01     0.749149E-01     0.383450E-05
   22.9450         0.107163         0.257317E-01     0.749146E-01     0.954510E-05
   26.2229         0.106591         0.291685E-01     0.744905E-01     0.209540E-04
   29.5007         0.105310         0.325249E-01     0.739471E-01     0.417701E-04
   32.7786         0.103856         0.357994E-01     0.736879E-01     0.771339E-04
   36.0564         0.103066         0.389927E-01     0.734765E-01     0.133842E-03
   39.3343         0.101368         0.421081E-01     0.730715E-01     0.220532E-03
   42.6121         0.100462         0.451508E-01     0.728112E-01     0.347823E-03
   45.8900         0.985428E-01     0.481278E-01     0.724495E-01     0.528384E-03
   49.1679         0.964915E-01     0.510481E-01     0.720896E-01     0.776939E-03
   52.4457         0.954199E-01     0.539214E-01     0.716203E-01     0.111019E-02
   55.7236         0.931923E-01     0.567590E-01     0.711915E-01     0.154666E-02
   59.0014         0.908629E-01     0.595720E-01     0.708393E-01     0.210646E-02
   62.2793         0.896639E-01     0.623722E-01     0.704343E-01     0.281097E-02
   65.5571         0.872057E-01     0.651707E-01     0.699963E-01     0.368244E-02
   68.8350         0.859496E-01     0.679780E-01     0.695294E-01     0.474358E-02
   72.1129         0.833913E-01     0.708034E-01     0.691560E-01     0.601701E-02
   75.3907         0.807822E-01     0.736550E-01     0.686775E-01     0.752477E-02
   78.6686         0.794625E-01     0.765386E-01     0.682892E-01     0.928775E-02
   81.9464         0.768001E-01     0.794585E-01     0.678355E-01     0.113251E-01
   85.2243         0.754604E-01     0.824166E-01     0.673896E-01     0.136537E-01
   88.5021         0.727710E-01     0.854122E-01     0.667986E-01     0.162878E-01
   91.7800         0.700776E-01     0.884423E-01     0.663096E-01     0.192381E-01
   95.0579         0.687326E-01     0.915017E-01     0.657941E-01     0.225119E-01
   98.3357         0.660521E-01     0.945825E-01     0.652604E-01     0.261123E-01
   101.614         0.633922E-01     0.976744E-01     0.646792E-01     0.300381E-01
   104.891         0.620726E-01     0.100765         0.641397E-01     0.342836E-01
   108.169         0.594594E-01     0.103841         0.634779E-01     0.388386E-01
   111.447         0.581676E-01     0.106886         0.627662E-01     0.436881E-01
   114.725         0.556180E-01     0.109883         0.620720E-01     0.488129E-01
   118.003         0.531190E-01     0.112814         0.613277E-01     0.541892E-01
   121.281         0.518903E-01     0.115660         0.605948E-01     0.597891E-01
   124.559         0.494776E-01     0.118402         0.597397E-01     0.655812E-01
   127.836         0.482948E-01     0.121020         0.589169E-01     0.715306E-01
   131.114         0.459787E-01     0.123495         0.580654E-01     0.775998E-01
   134.392         0.437316E-01     0.125811         0.571331E-01     0.837487E-01
   137.670         0.426348E-01     0.127948         0.561599E-01     0.899357E-01
   140.948         0.404963E-01     0.129891         0.551870E-01     0.961178E-01
   144.226         0.384328E-01     0.131626         0.541437E-01     0.102252    
   147.504         0.374297E-01     0.133140         0.530566E-01     0.108294    
   150.781         0.354813E-01     0.134421         0.520023E-01     0.114202    
   154.059         0.345362E-01     0.135460         0.508533E-01     0.119933    
   157.337         0.327042E-01     0.136251         0.496873E-01     0.125449    
   160.615         0.309500E-01     0.136789         0.485131E-01     0.130711    
   163.893         0.301020E-01     0.137071         0.473313E-01     0.135684    
   167.171         0.284634E-01     0.137096         0.461054E-01     0.140336    
   170.449         0.276728E-01     0.136866         0.448799E-01     0.144638    
   173.726         0.261478E-01     0.136384         0.435909E-01     0.148565    
   177.004         0.246970E-01     0.135657         0.423310E-01     0.152096    
   180.282         0.239988E-01     0.134691         0.410787E-01     0.155213    
   183.560         0.226560E-01     0.133495         0.397984E-01     0.157902    
   186.838         0.213829E-01     0.132079         0.385459E-01     0.160155    
   190.116         0.207718E-01     0.130455         0.373057E-01     0.161965    
   193.394         0.195993E-01     0.128637         0.360252E-01     0.163331    
   196.671         0.190373E-01     0.126636         0.347874E-01     0.164256    
   199.949         0.179603E-01     0.124468         0.335347E-01     0.164744    
   203.227         0.169442E-01     0.122148         0.322910E-01     0.164805    
   206.505         0.164581E-01     0.119691         0.310649E-01     0.164451    
   209.783         0.155285E-01     0.117111         0.299636E-01     0.163697    
   213.061         0.150844E-01     0.114426         0.288135E-01     0.162561    
   216.339         0.142359E-01     0.111649         0.276603E-01     0.161061    
