 Total (p,pp) knockout cross section (mb)                                       
  
      7.613
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -196.671         0.429450E-02     0.276017E-01     0.677469E-02     0.375706E-01
  -193.394         0.442486E-02     0.285720E-01     0.710150E-02     0.385444E-01
  -190.116         0.469882E-02     0.295518E-01     0.744694E-02     0.394784E-01
  -186.838         0.484266E-02     0.305378E-01     0.779521E-02     0.403646E-01
  -183.560         0.514461E-02     0.315261E-01     0.815326E-02     0.411947E-01
  -180.282         0.546637E-02     0.325125E-01     0.852926E-02     0.419601E-01
  -177.004         0.563497E-02     0.334923E-01     0.892093E-02     0.426524E-01
  -173.726         0.598818E-02     0.344602E-01     0.932833E-02     0.432631E-01
  -170.449         0.636347E-02     0.354109E-01     0.975220E-02     0.437838E-01
  -167.171         0.655967E-02     0.363382E-01     0.101786E-01     0.442063E-01
  -163.893         0.696967E-02     0.372358E-01     0.106239E-01     0.445228E-01
  -160.615         0.718368E-02     0.380971E-01     0.110526E-01     0.447262E-01
  -157.337         0.763018E-02     0.389151E-01     0.115013E-01     0.448097E-01
  -154.059         0.810188E-02     0.396827E-01     0.119704E-01     0.447675E-01
  -150.781         0.834737E-02     0.403926E-01     0.124543E-01     0.445948E-01
  -147.504         0.885798E-02     0.410374E-01     0.129237E-01     0.442875E-01
  -144.226         0.912320E-02     0.416098E-01     0.134116E-01     0.438429E-01
  -140.948         0.967372E-02     0.421027E-01     0.139084E-01     0.432595E-01
  -137.670         0.102512E-01     0.425091E-01     0.143928E-01     0.425373E-01
  -134.392         0.105501E-01     0.428223E-01     0.148650E-01     0.416776E-01
  -131.114         0.111681E-01     0.430361E-01     0.153786E-01     0.406831E-01
  -127.836         0.118129E-01     0.431450E-01     0.158611E-01     0.395582E-01
  -124.559         0.121453E-01     0.431440E-01     0.163454E-01     0.383089E-01
  -121.281         0.128296E-01     0.430289E-01     0.168191E-01     0.369427E-01
  -118.003         0.131814E-01     0.427966E-01     0.172772E-01     0.354685E-01
  -114.725         0.139035E-01     0.424447E-01     0.177494E-01     0.338966E-01
  -111.447         0.146495E-01     0.419721E-01     0.181857E-01     0.322388E-01
  -108.169         0.150310E-01     0.413787E-01     0.186145E-01     0.305080E-01
  -104.891         0.158101E-01     0.406656E-01     0.190353E-01     0.287181E-01
  -101.614         0.162072E-01     0.398354E-01     0.194218E-01     0.268838E-01
  -98.3357         0.170151E-01     0.388917E-01     0.198071E-01     0.250206E-01
  -95.0579         0.178393E-01     0.378395E-01     0.201559E-01     0.231441E-01
  -91.7800         0.182567E-01     0.366848E-01     0.204766E-01     0.212703E-01
  -88.5021         0.191003E-01     0.354351E-01     0.207963E-01     0.194150E-01
  -85.2243         0.199528E-01     0.340988E-01     0.211118E-01     0.175935E-01
  -81.9464         0.203813E-01     0.326854E-01     0.213568E-01     0.158205E-01
  -78.6686         0.212405E-01     0.312052E-01     0.215927E-01     0.141100E-01
  -75.3907         0.216701E-01     0.296692E-01     0.217791E-01     0.124744E-01
  -72.1129         0.225268E-01     0.280891E-01     0.219789E-01     0.109251E-01
  -68.8350         0.233763E-01     0.264768E-01     0.221103E-01     0.947171E-02
  -65.5571         0.237969E-01     0.248446E-01     0.222640E-01     0.812213E-02
  -62.2793         0.246266E-01     0.232043E-01     0.223782E-01     0.688235E-02
  -59.0014         0.250344E-01     0.215680E-01     0.224733E-01     0.575641E-02
  -55.7236         0.258329E-01     0.199469E-01     0.225137E-01     0.474631E-02
  -52.4457         0.266040E-01     0.183516E-01     0.225693E-01     0.385204E-02
  -49.1679         0.269776E-01     0.167919E-01     0.226432E-01     0.307166E-02
  -45.8900         0.276975E-01     0.152764E-01     0.226365E-01     0.240135E-02
  -42.6121         0.283766E-01     0.138125E-01     0.226244E-01     0.183564E-02
  -39.3343         0.286992E-01     0.124061E-01     0.225834E-01     0.136753E-02
  -36.0564         0.293074E-01     0.110615E-01     0.226232E-01     0.988792E-03
  -32.7786         0.295917E-01     0.978162E-02     0.225448E-01     0.690199E-03
  -29.5007         0.301179E-01     0.856750E-02     0.224495E-01     0.461847E-03
  -26.2229         0.305838E-01     0.741856E-02     0.224533E-01     0.293463E-03
  -22.9450         0.307928E-01     0.633253E-02     0.224861E-01     0.174725E-03
  -19.6671         0.311608E-01     0.530557E-02     0.224692E-01     0.955969E-04
  -16.3893         0.313189E-01     0.433233E-02     0.223896E-01     0.466331E-04
  -13.1114         0.315816E-01     0.340611E-02     0.222719E-01     0.192809E-04
  -9.83357         0.317710E-01     0.251900E-02     0.222524E-01     0.614531E-05
  -6.55571         0.318377E-01     0.166213E-02     0.221555E-01     0.122024E-05
