 Total (p,pp) knockout cross section (mb)                                       
  
     15.447
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -272.062         0.316445E-02     0.220893E-01     0.434261E-02     0.318474E-01
  -268.784         0.330552E-02     0.230659E-01     0.457549E-02     0.331987E-01
  -265.506         0.345676E-02     0.240776E-01     0.483119E-02     0.346078E-01
  -262.229         0.353645E-02     0.251257E-01     0.508057E-02     0.360765E-01
  -258.951         0.370453E-02     0.262116E-01     0.534849E-02     0.376065E-01
  -255.673         0.388499E-02     0.273370E-01     0.561697E-02     0.391989E-01
  -252.395         0.398016E-02     0.285033E-01     0.592319E-02     0.408546E-01
  -249.117         0.418106E-02     0.297122E-01     0.623820E-02     0.425740E-01
  -245.839         0.428706E-02     0.309650E-01     0.656192E-02     0.443570E-01
  -242.561         0.451085E-02     0.322635E-01     0.690431E-02     0.462028E-01
  -239.284         0.475139E-02     0.336088E-01     0.726200E-02     0.481098E-01
  -236.006         0.487833E-02     0.350024E-01     0.763482E-02     0.500758E-01
  -232.728         0.514636E-02     0.364453E-01     0.801771E-02     0.520977E-01
  -229.450         0.528780E-02     0.379384E-01     0.842060E-02     0.541714E-01
  -226.172         0.558641E-02     0.394824E-01     0.886986E-02     0.562920E-01
  -222.894         0.590723E-02     0.410776E-01     0.931692E-02     0.584533E-01
  -219.616         0.607645E-02     0.427239E-01     0.977050E-02     0.606482E-01
  -216.339         0.643350E-02     0.444208E-01     0.102744E-01     0.628684E-01
  -213.061         0.681672E-02     0.461673E-01     0.107940E-01     0.651045E-01
  -209.783         0.701868E-02     0.479619E-01     0.113223E-01     0.673459E-01
  -206.505         0.744438E-02     0.498022E-01     0.118380E-01     0.695808E-01
  -203.227         0.766857E-02     0.516854E-01     0.124344E-01     0.717964E-01
  -199.949         0.814074E-02     0.536079E-01     0.130484E-01     0.739786E-01
  -196.671         0.864619E-02     0.555651E-01     0.136926E-01     0.761126E-01
  -193.394         0.891197E-02     0.575517E-01     0.143526E-01     0.781823E-01
  -190.116         0.947086E-02     0.595615E-01     0.150506E-01     0.801710E-01
  -186.838         0.976444E-02     0.615874E-01     0.157553E-01     0.820613E-01
  -183.560         0.103810E-01     0.636211E-01     0.164802E-01     0.838354E-01
  -180.282         0.110385E-01     0.656536E-01     0.172419E-01     0.854748E-01
  -177.004         0.113831E-01     0.676749E-01     0.180369E-01     0.869612E-01
  -173.726         0.121054E-01     0.696739E-01     0.188644E-01     0.882763E-01
  -170.449         0.128731E-01     0.716389E-01     0.197254E-01     0.894022E-01
  -167.171         0.132746E-01     0.735571E-01     0.205927E-01     0.903214E-01
  -163.893         0.141137E-01     0.754151E-01     0.214990E-01     0.910175E-01
  -160.615         0.145518E-01     0.771986E-01     0.223711E-01     0.914751E-01
  -157.337         0.154659E-01     0.788931E-01     0.232848E-01     0.916803E-01
  -154.059         0.164317E-01     0.804833E-01     0.242405E-01     0.916210E-01
  -150.781         0.169344E-01     0.819541E-01     0.252264E-01     0.912871E-01
  -147.504         0.179800E-01     0.832899E-01     0.261835E-01     0.906706E-01
  -144.226         0.185230E-01     0.844755E-01     0.271776E-01     0.897661E-01
  -140.948         0.196502E-01     0.854958E-01     0.281902E-01     0.885711E-01
  -137.670         0.208323E-01     0.863364E-01     0.291775E-01     0.870858E-01
  -134.392         0.214440E-01     0.869837E-01     0.301389E-01     0.853135E-01
  -131.114         0.227086E-01     0.874249E-01     0.311854E-01     0.832608E-01
  -127.836         0.240278E-01     0.876487E-01     0.321683E-01     0.809375E-01
  -124.559         0.247075E-01     0.876451E-01     0.331540E-01     0.783566E-01
  -121.281         0.261065E-01     0.874058E-01     0.341173E-01     0.755344E-01
  -118.003         0.268254E-01     0.869246E-01     0.350485E-01     0.724899E-01
  -114.725         0.283007E-01     0.861970E-01     0.360082E-01     0.692456E-01
  -111.447         0.298238E-01     0.852212E-01     0.368938E-01     0.658262E-01
  -108.169         0.306024E-01     0.839975E-01     0.377638E-01     0.622589E-01
  -104.891         0.321914E-01     0.825288E-01     0.386169E-01     0.585730E-01
  -101.614         0.330009E-01     0.808207E-01     0.393992E-01     0.547992E-01
  -98.3357         0.346471E-01     0.788812E-01     0.401788E-01     0.509696E-01
  -95.0579         0.363252E-01     0.767210E-01     0.408831E-01     0.471169E-01
  -91.7800         0.371745E-01     0.743531E-01     0.415299E-01     0.432738E-01
  -88.5021         0.388900E-01     0.717932E-01     0.421744E-01     0.394727E-01
  -85.2243         0.406221E-01     0.690588E-01     0.428106E-01     0.357450E-01
  -81.9464         0.414922E-01     0.661697E-01     0.433023E-01     0.321208E-01
  -78.6686         0.432355E-01     0.631474E-01     0.437750E-01     0.286281E-01
  -75.3907         0.441067E-01     0.600144E-01     0.441470E-01     0.252922E-01
  -72.1129         0.458426E-01     0.567948E-01     0.445469E-01     0.221358E-01
  -68.8350         0.475624E-01     0.535129E-01     0.448071E-01     0.191780E-01
  -65.5571         0.484133E-01     0.501936E-01     0.451130E-01     0.164344E-01
