 Total (p,pp) knockout cross section (mb)                                       
  
      9.718
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -426.121         0.649449E-03     0.300599E-02     0.486939E-03     0.457931E-02
  -422.844         0.656085E-03     0.317802E-02     0.515018E-03     0.481643E-02
  -419.566         0.669685E-03     0.335967E-02     0.544006E-03     0.506277E-02
  -416.288         0.676656E-03     0.355130E-02     0.575337E-03     0.531861E-02
  -413.010         0.690955E-03     0.375329E-02     0.606918E-03     0.558423E-02
  -409.732         0.705755E-03     0.396602E-02     0.641579E-03     0.585992E-02
  -406.454         0.713353E-03     0.418987E-02     0.679226E-03     0.614602E-02
  -403.176         0.728964E-03     0.442525E-02     0.716994E-03     0.644289E-02
  -399.899         0.736988E-03     0.467258E-02     0.759711E-03     0.675088E-02
  -396.621         0.753492E-03     0.493228E-02     0.803677E-03     0.707041E-02
  -393.343         0.770644E-03     0.520479E-02     0.850505E-03     0.740187E-02
  -390.065         0.779476E-03     0.549057E-02     0.898335E-03     0.774572E-02
  -386.787         0.797685E-03     0.579010E-02     0.950901E-03     0.810238E-02
  -383.509         0.816662E-03     0.610387E-02     0.100695E-02     0.847234E-02
  -380.231         0.826456E-03     0.643240E-02     0.106466E-02     0.885604E-02
  -376.954         0.846694E-03     0.677622E-02     0.112534E-02     0.925396E-02
  -373.676         0.857155E-03     0.713588E-02     0.119195E-02     0.966654E-02
  -370.398         0.878801E-03     0.751197E-02     0.125856E-02     0.100942E-01
  -367.120         0.901478E-03     0.790509E-02     0.133179E-02     0.105374E-01
  -363.842         0.913227E-03     0.831585E-02     0.140765E-02     0.109965E-01
  -360.564         0.937603E-03     0.874489E-02     0.148842E-02     0.114717E-01
  -357.286         0.950253E-03     0.919287E-02     0.157269E-02     0.119634E-01
  -354.009         0.976535E-03     0.966045E-02     0.165946E-02     0.124716E-01
  -350.731         0.100422E-02     0.101483E-01     0.175278E-02     0.129964E-01
  -347.453         0.101862E-02     0.106571E-01     0.185366E-02     0.135378E-01
  -344.175         0.104861E-02     0.111876E-01     0.196027E-02     0.140955E-01
  -340.897         0.108030E-02     0.117404E-01     0.206712E-02     0.146691E-01
  -337.619         0.109683E-02     0.123162E-01     0.218626E-02     0.152580E-01
  -334.341         0.113133E-02     0.129155E-01     0.230435E-02     0.158616E-01
  -331.064         0.114935E-02     0.135391E-01     0.242993E-02     0.164786E-01
  -327.786         0.118701E-02     0.141873E-01     0.256460E-02     0.171079E-01
  -324.508         0.122699E-02     0.148607E-01     0.270427E-02     0.177478E-01
  -321.230         0.124791E-02     0.155596E-01     0.285576E-02     0.183966E-01
  -317.952         0.129171E-02     0.162842E-01     0.300628E-02     0.190520E-01
  -314.674         0.131466E-02     0.170348E-01     0.316980E-02     0.197115E-01
  -311.396         0.136276E-02     0.178113E-01     0.333850E-02     0.203722E-01
  -308.119         0.141401E-02     0.186134E-01     0.351326E-02     0.210309E-01
  -304.841         0.144089E-02     0.194409E-01     0.369672E-02     0.216840E-01
  -301.563         0.149733E-02     0.202930E-01     0.389345E-02     0.223273E-01
  -298.285         0.155756E-02     0.211689E-01     0.410133E-02     0.229567E-01
  -295.007         0.158919E-02     0.220675E-01     0.431367E-02     0.235672E-01
  -291.729         0.165565E-02     0.229872E-01     0.453677E-02     0.241539E-01
  -288.451         0.169057E-02     0.239263E-01     0.476980E-02     0.247112E-01
  -285.174         0.176399E-02     0.248827E-01     0.501212E-02     0.252335E-01
  -281.896         0.184249E-02     0.258537E-01     0.526083E-02     0.257147E-01
  -278.618         0.188375E-02     0.268364E-01     0.551386E-02     0.261487E-01
  -275.340         0.197055E-02     0.278275E-01     0.577745E-02     0.265290E-01
  -272.062         0.201618E-02     0.288231E-01     0.606151E-02     0.268493E-01
  -268.784         0.211220E-02     0.298188E-01     0.634580E-02     0.271030E-01
  -265.506         0.221491E-02     0.308100E-01     0.665290E-02     0.272839E-01
  -262.229         0.226892E-02     0.317914E-01     0.694764E-02     0.273856E-01
  -258.951         0.238256E-02     0.327572E-01     0.725703E-02     0.274024E-01
  -255.673         0.250411E-02     0.337014E-01     0.756050E-02     0.273286E-01
  -252.395         0.256802E-02     0.346174E-01     0.789889E-02     0.271593E-01
  -249.117         0.270246E-02     0.354982E-01     0.823602E-02     0.268901E-01
  -245.839         0.277313E-02     0.363365E-01     0.857177E-02     0.265176E-01
  -242.561         0.292176E-02     0.371246E-01     0.891621E-02     0.260390E-01
  -239.284         0.308062E-02     0.378546E-01     0.926427E-02     0.254529E-01
  -236.006         0.316410E-02     0.385185E-01     0.961084E-02     0.247590E-01
  -232.728         0.333957E-02     0.391082E-01     0.994883E-02     0.239582E-01
  -229.450         0.343173E-02     0.396155E-01     0.102903E-01     0.230531E-01
  -226.172         0.362540E-02     0.400323E-01     0.106547E-01     0.220478E-01
  -222.894         0.383213E-02     0.403510E-01     0.109938E-01     0.209480E-01
  -219.616         0.394065E-02     0.405641E-01     0.113193E-01     0.197614E-01
  -216.339         0.416850E-02     0.406646E-01     0.116542E-01     0.184974E-01
  -213.061         0.441147E-02     0.406465E-01     0.119762E-01     0.171675E-01
  -209.783         0.453891E-02     0.405041E-01     0.122853E-01     0.157848E-01
  -206.505         0.480624E-02     0.402330E-01     0.125702E-01     0.143646E-01
  -203.227         0.494638E-02     0.398297E-01     0.128526E-01     0.129239E-01
  -199.949         0.524018E-02     0.392922E-01     0.131335E-01     0.114816E-01
  -196.671         0.555286E-02     0.386198E-01     0.133822E-01     0.100582E-01
  -193.394         0.571660E-02     0.378131E-01     0.136013E-01     0.867559E-02
