 Total (p,pp) knockout cross section (mb)                                       
  
     31.345
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   26.2229         0.121771         0.356572E-01     0.854508E-01     0.353859E-04
   29.5007         0.120117         0.397148E-01     0.848099E-01     0.703195E-04
   32.7786         0.118244         0.436629E-01     0.845127E-01     0.129406E-03
   36.0564         0.117228         0.475044E-01     0.842384E-01     0.223692E-03
   39.3343         0.115050         0.512454E-01     0.837022E-01     0.367061E-03
   42.6121         0.113891         0.548950E-01     0.833391E-01     0.576357E-03
   45.8900         0.111443         0.584646E-01     0.828685E-01     0.871391E-03
   49.1679         0.108836         0.619676E-01     0.824099E-01     0.127482E-02
   52.4457         0.107479         0.654186E-01     0.818204E-01     0.181187E-02
   55.7236         0.104666         0.688332E-01     0.812709E-01     0.250997E-02
   59.0014         0.101738         0.722265E-01     0.808123E-01     0.339821E-02
   62.2793         0.100237         0.756136E-01     0.802917E-01     0.450670E-02
   65.5571         0.971701E-01     0.790080E-01     0.797272E-01     0.586590E-02
   68.8350         0.956092E-01     0.824213E-01     0.791301E-01     0.750573E-02
   72.1129         0.924431E-01     0.858631E-01     0.786421E-01     0.945482E-02
   75.3907         0.892321E-01     0.893402E-01     0.780207E-01     0.117396E-01
   78.6686         0.876149E-01     0.928561E-01     0.775048E-01     0.143835E-01
   81.9464         0.843667E-01     0.964113E-01     0.769040E-01     0.174062E-01
   85.2243         0.827395E-01     0.100003         0.763118E-01     0.208226E-01
   88.5021         0.794880E-01     0.103624         0.755412E-01     0.246427E-01
   91.7800         0.762517E-01     0.107265         0.748699E-01     0.288708E-01
   95.0579         0.746431E-01     0.110912         0.741768E-01     0.335048E-01
   98.3357         0.714526E-01     0.114551         0.734514E-01     0.385366E-01
   101.614         0.683067E-01     0.118162         0.726546E-01     0.439514E-01
   104.891         0.667536E-01     0.121724         0.719019E-01     0.497283E-01
   108.169         0.636926E-01     0.125216         0.710038E-01     0.558400E-01
   111.447         0.621868E-01     0.128614         0.700497E-01     0.622534E-01
   114.725         0.592293E-01     0.131893         0.691061E-01     0.689300E-01
   118.003         0.563491E-01     0.135029         0.680828E-01     0.758264E-01
   121.281         0.549399E-01     0.137997         0.670831E-01     0.828952E-01
   124.559         0.521860E-01     0.140774         0.659463E-01     0.900856E-01
   127.836         0.508423E-01     0.143339         0.648296E-01     0.973440E-01
   131.114         0.482239E-01     0.145669         0.636795E-01     0.104615    
   134.392         0.456995E-01     0.147747         0.624216E-01     0.111844    
   137.670         0.444732E-01     0.149556         0.611620E-01     0.118973    
   140.948         0.420932E-01     0.151083         0.598832E-01     0.125948    
   144.226         0.398108E-01     0.152315         0.585235E-01     0.132715    
   147.504         0.387063E-01     0.153245         0.571268E-01     0.139223    
   150.781         0.365706E-01     0.153867         0.557726E-01     0.145424    
   154.059         0.355392E-01     0.154179         0.543141E-01     0.151272    
   157.337         0.335489E-01     0.154180         0.528490E-01     0.156729    
   160.615         0.316539E-01     0.153875         0.513935E-01     0.161758    
   163.893         0.307417E-01     0.153268         0.499511E-01     0.166328    
   167.171         0.289866E-01     0.152367         0.484475E-01     0.170414    
   170.449         0.281432E-01     0.151183         0.469591E-01     0.173995    
