 Total (p,pp) knockout cross section (mb)                                       
  
     11.658
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -242.561         0.283747E-02     0.373238E-01     0.858302E-02     0.296630E-01
  -239.284         0.298517E-02     0.384757E-01     0.897165E-02     0.296708E-01
  -236.006         0.306296E-02     0.396076E-01     0.936808E-02     0.295761E-01
  -232.728         0.322689E-02     0.407111E-01     0.976470E-02     0.293722E-01
  -229.450         0.331324E-02     0.417772E-01     0.101731E-01     0.290536E-01
  -226.172         0.349524E-02     0.427963E-01     0.106178E-01     0.286151E-01
  -222.894         0.369037E-02     0.437580E-01     0.110449E-01     0.280533E-01
  -219.616         0.379317E-02     0.446514E-01     0.114647E-01     0.273656E-01
  -216.339         0.400982E-02     0.454652E-01     0.119133E-01     0.265513E-01
  -213.061         0.424213E-02     0.461877E-01     0.123574E-01     0.256115E-01
  -209.783         0.436450E-02     0.468070E-01     0.127931E-01     0.245494E-01
  -206.505         0.462241E-02     0.473112E-01     0.132027E-01     0.233703E-01
  -203.227         0.475826E-02     0.476884E-01     0.136427E-01     0.220821E-01
  -199.949         0.504456E-02     0.479272E-01     0.140813E-01     0.206953E-01
  -196.671         0.535145E-02     0.480168E-01     0.145031E-01     0.192232E-01
  -193.394         0.551307E-02     0.479471E-01     0.149011E-01     0.176822E-01
  -190.116         0.585361E-02     0.477094E-01     0.152992E-01     0.160914E-01
  -186.838         0.603292E-02     0.472961E-01     0.156603E-01     0.144732E-01
  -183.560         0.641067E-02     0.467017E-01     0.160121E-01     0.128528E-01
  -180.282         0.681537E-02     0.459224E-01     0.163532E-01     0.112584E-01
  -177.004         0.702839E-02     0.449570E-01     0.166444E-01     0.972085E-02
  -173.726         0.747697E-02     0.438069E-01     0.169110E-01     0.827340E-02
  -170.449         0.795726E-02     0.424763E-01     0.171677E-01     0.695143E-02
  -167.171         0.820995E-02     0.409727E-01     0.173683E-01     0.579195E-02
  -163.893         0.874176E-02     0.393069E-01     0.175316E-01     0.483306E-02
  -160.615         0.902144E-02     0.374935E-01     0.176866E-01     0.411333E-02
  -157.337         0.960979E-02     0.355506E-01     0.177988E-01     0.367107E-02
  -154.059         0.102388E-01     0.335000E-01     0.178649E-01     0.354353E-02
  -150.781         0.105693E-01     0.313674E-01     0.178890E-01     0.376603E-02
  -147.504         0.112638E-01     0.291818E-01     0.178618E-01     0.437098E-02
  -144.226         0.116285E-01     0.269758E-01     0.178302E-01     0.538690E-02
  -140.948         0.123943E-01     0.247849E-01     0.177486E-01     0.683741E-02
  -137.670         0.132108E-01     0.226473E-01     0.176382E-01     0.874016E-02
  -134.392         0.136389E-01     0.206033E-01     0.175593E-01     0.111059E-01
  -131.114         0.145364E-01     0.186943E-01     0.173814E-01     0.139373E-01
  -127.836         0.154908E-01     0.169628E-01     0.172074E-01     0.172286E-01
  -124.559         0.159902E-01     0.154507E-01     0.170282E-01     0.209641E-01
  -121.281         0.170346E-01     0.141989E-01     0.169131E-01     0.251181E-01
  -118.003         0.175801E-01     0.132461E-01     0.167608E-01     0.296546E-01
  -114.725         0.187191E-01     0.126276E-01     0.166142E-01     0.345264E-01
  -111.447         0.199232E-01     0.123745E-01     0.165375E-01     0.396761E-01
  -108.169         0.205500E-01     0.125121E-01     0.165251E-01     0.450355E-01
  -104.891         0.218539E-01     0.130593E-01     0.165287E-01     0.505272E-01
  -101.614         0.225310E-01     0.140272E-01     0.165826E-01     0.560648E-01
  -98.3357         0.239355E-01     0.154184E-01     0.167202E-01     0.615546E-01
  -95.0579         0.254062E-01     0.172259E-01     0.169670E-01     0.668972E-01
  -91.7800         0.261660E-01     0.194329E-01     0.173329E-01     0.719893E-01
  -88.5021         0.277330E-01     0.220119E-01     0.177370E-01     0.767262E-01
  -85.2243         0.293604E-01     0.249250E-01     0.182425E-01     0.810039E-01
  -81.9464         0.301954E-01     0.281235E-01     0.189435E-01     0.847220E-01
  -78.6686         0.319047E-01     0.315486E-01     0.197390E-01     0.877865E-01
  -75.3907         0.327774E-01     0.351318E-01     0.207015E-01     0.901125E-01
  -72.1129         0.345540E-01     0.387963E-01     0.217191E-01     0.916271E-01
  -68.8350         0.363648E-01     0.424580E-01     0.229485E-01     0.922721E-01
  -65.5571         0.372799E-01     0.460270E-01     0.241947E-01     0.920064E-01
  -62.2793         0.391219E-01     0.494099E-01     0.256061E-01     0.908080E-01
  -59.0014         0.400456E-01     0.525117E-01     0.270818E-01     0.886762E-01
  -55.7236         0.418896E-01     0.552378E-01     0.287345E-01     0.856321E-01
  -52.4457         0.437161E-01     0.574970E-01     0.303936E-01     0.817199E-01
  -49.1679         0.446175E-01     0.592035E-01     0.320748E-01     0.770065E-01
  -45.8900         0.463854E-01     0.602798E-01     0.339056E-01     0.715806E-01
  -42.6121         0.480913E-01     0.606587E-01     0.357277E-01     0.655518E-01
  -39.3343         0.489150E-01     0.602859E-01     0.375399E-01     0.590483E-01
  -36.0564         0.504911E-01     0.591216E-01     0.392432E-01     0.522137E-01
  -32.7786         0.512386E-01     0.571423E-01     0.409463E-01     0.452042E-01
  -29.5007         0.526402E-01     0.543420E-01     0.426567E-01     0.381841E-01
  -26.2229         0.539011E-01     0.507333E-01     0.444096E-01     0.313220E-01
  -22.9450         0.544731E-01     0.463469E-01     0.458539E-01     0.247856E-01
  -19.6671         0.554892E-01     0.412321E-01     0.466713E-01     0.187376E-01
  -16.3893         0.559295E-01     0.354555E-01     0.476842E-01     0.133302E-01
  -13.1114         0.566658E-01     0.291002E-01     0.490534E-01     0.870138E-02
  -9.83357         0.572003E-01     0.222633E-01     0.504210E-01     0.497019E-02
  -6.55571         0.573890E-01     0.150540E-01     0.501329E-01     0.223330E-02
  -3.27786         0.576052E-01     0.759123E-02     0.499578E-01     0.562004E-03
   3.27786         0.576052E-01     0.759123E-02     0.499578E-01     0.562004E-03
   6.55571         0.573890E-01     0.150540E-01     0.501329E-01     0.223330E-02
   9.83357         0.572003E-01     0.222633E-01     0.504210E-01     0.497019E-02
   13.1114         0.566658E-01     0.291002E-01     0.490534E-01     0.870138E-02
   16.3893         0.559295E-01     0.354555E-01     0.476842E-01     0.133302E-01
   19.6671         0.554892E-01     0.412321E-01     0.466713E-01     0.187376E-01
   22.9450         0.544731E-01     0.463469E-01     0.458539E-01     0.247856E-01
   26.2229         0.539011E-01     0.507333E-01     0.444096E-01     0.313220E-01
   29.5007         0.526402E-01     0.543420E-01     0.426567E-01     0.381841E-01
   32.7786         0.512386E-01     0.571423E-01     0.409463E-01     0.452042E-01
   36.0564         0.504911E-01     0.591216E-01     0.392432E-01     0.522137E-01
   39.3343         0.489150E-01     0.602859E-01     0.375399E-01     0.590483E-01
   42.6121         0.480913E-01     0.606587E-01     0.357277E-01     0.655518E-01
   45.8900         0.463854E-01     0.602798E-01     0.339056E-01     0.715806E-01
   49.1679         0.446175E-01     0.592035E-01     0.320748E-01     0.770065E-01
   52.4457         0.437161E-01     0.574970E-01     0.303936E-01     0.817199E-01
   55.7236         0.418896E-01     0.552378E-01     0.287345E-01     0.856321E-01
   59.0014         0.400456E-01     0.525117E-01     0.270818E-01     0.886762E-01
   62.2793         0.391219E-01     0.494099E-01     0.256061E-01     0.908080E-01
   65.5571         0.372799E-01     0.460270E-01     0.241947E-01     0.920064E-01
   68.8350         0.363648E-01     0.424580E-01     0.229485E-01     0.922721E-01
   72.1129         0.345540E-01     0.387963E-01     0.217191E-01     0.916271E-01
   75.3907         0.327774E-01     0.351318E-01     0.207015E-01     0.901125E-01
   78.6686         0.319047E-01     0.315486E-01     0.197390E-01     0.877865E-01
   81.9464         0.301954E-01     0.281235E-01     0.189435E-01     0.847220E-01
   85.2243         0.293604E-01     0.249250E-01     0.182425E-01     0.810039E-01
   88.5021         0.277330E-01     0.220119E-01     0.177370E-01     0.767262E-01
   91.7800         0.261660E-01     0.194329E-01     0.173329E-01     0.719893E-01
   95.0579         0.254062E-01     0.172259E-01     0.169670E-01     0.668972E-01
   98.3357         0.239355E-01     0.154184E-01     0.167202E-01     0.615546E-01
   101.614         0.225310E-01     0.140272E-01     0.165826E-01     0.560648E-01
   104.891         0.218539E-01     0.130593E-01     0.165287E-01     0.505272E-01
   108.169         0.205500E-01     0.125121E-01     0.165251E-01     0.450355E-01
   111.447         0.199232E-01     0.123745E-01     0.165375E-01     0.396761E-01
   114.725         0.187191E-01     0.126276E-01     0.166142E-01     0.345264E-01
   118.003         0.175801E-01     0.132461E-01     0.167608E-01     0.296546E-01
   121.281         0.170346E-01     0.141989E-01     0.169131E-01     0.251181E-01
   124.559         0.159902E-01     0.154507E-01     0.170282E-01     0.209641E-01
   127.836         0.154908E-01     0.169628E-01     0.172074E-01     0.172286E-01
   131.114         0.145364E-01     0.186943E-01     0.173814E-01     0.139373E-01
   134.392         0.136389E-01     0.206033E-01     0.175593E-01     0.111059E-01
   137.670         0.132108E-01     0.226473E-01     0.176382E-01     0.874016E-02
   140.948         0.123943E-01     0.247849E-01     0.177486E-01     0.683741E-02
   144.226         0.116285E-01     0.269758E-01     0.178302E-01     0.538690E-02
   147.504         0.112638E-01     0.291818E-01     0.178618E-01     0.437098E-02
   150.781         0.105693E-01     0.313674E-01     0.178890E-01     0.376603E-02
   154.059         0.102388E-01     0.335000E-01     0.178649E-01     0.354353E-02
   157.337         0.960979E-02     0.355506E-01     0.177988E-01     0.367107E-02
   160.615         0.902144E-02     0.374935E-01     0.176866E-01     0.411333E-02
   163.893         0.874176E-02     0.393069E-01     0.175316E-01     0.483306E-02
   167.171         0.820995E-02     0.409727E-01     0.173683E-01     0.579195E-02
   170.449         0.795726E-02     0.424763E-01     0.171677E-01     0.695143E-02
   173.726         0.747697E-02     0.438069E-01     0.169110E-01     0.827340E-02
   177.004         0.702839E-02     0.449570E-01     0.166444E-01     0.972085E-02
   180.282         0.681537E-02     0.459224E-01     0.163532E-01     0.112584E-01
   183.560         0.641067E-02     0.467017E-01     0.160121E-01     0.128528E-01
   186.838         0.603292E-02     0.472961E-01     0.156603E-01     0.144732E-01
   190.116         0.585361E-02     0.477094E-01     0.152992E-01     0.160914E-01
   193.394         0.551307E-02     0.479471E-01     0.149011E-01     0.176822E-01
   196.671         0.535145E-02     0.480168E-01     0.145031E-01     0.192232E-01
   199.949         0.504456E-02     0.479272E-01     0.140813E-01     0.206953E-01
   203.227         0.475826E-02     0.476884E-01     0.136427E-01     0.220821E-01
   206.505         0.462241E-02     0.473112E-01     0.132027E-01     0.233703E-01
   209.783         0.436450E-02     0.468070E-01     0.127931E-01     0.245494E-01
   213.061         0.424213E-02     0.461877E-01     0.123574E-01     0.256115E-01
   216.339         0.400982E-02     0.454652E-01     0.119133E-01     0.265513E-01
