 Total (p,pp) knockout cross section (mb)                                       
  
     12.820
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -180.282         0.671360E-02     0.516686E-01     0.170770E-01     0.160895E-01
  -177.004         0.692568E-02     0.511538E-01     0.174863E-01     0.143868E-01
  -173.726         0.737361E-02     0.504244E-01     0.178744E-01     0.126997E-01
  -170.449         0.785521E-02     0.494760E-01     0.182531E-01     0.110629E-01
  -167.171         0.810943E-02     0.483070E-01     0.185779E-01     0.951514E-02
  -163.893         0.864635E-02     0.469197E-01     0.188669E-01     0.809794E-02
  -160.615         0.892974E-02     0.453200E-01     0.191332E-01     0.685569E-02
  -157.337         0.952822E-02     0.435186E-01     0.193604E-01     0.583479E-02
  -154.059         0.101715E-01     0.415306E-01     0.195418E-01     0.508304E-02
  -150.781         0.105109E-01     0.393762E-01     0.196743E-01     0.464870E-02
  -147.504         0.112275E-01     0.370806E-01     0.197388E-01     0.457949E-02
  -144.226         0.116055E-01     0.346745E-01     0.197947E-01     0.492143E-02
  -140.948         0.124032E-01     0.321935E-01     0.197883E-01     0.571760E-02
  -137.670         0.132594E-01     0.296781E-01     0.197350E-01     0.700678E-02
  -134.392         0.137107E-01     0.271735E-01     0.196951E-01     0.882195E-02
  -131.114         0.146621E-01     0.247291E-01     0.195503E-01     0.111889E-01
  -127.836         0.156817E-01     0.223974E-01     0.193872E-01     0.141246E-01
  -124.559         0.162184E-01     0.202336E-01     0.191965E-01     0.176360E-01
  -121.281         0.173479E-01     0.182944E-01     0.190689E-01     0.217182E-01
  -118.003         0.179417E-01     0.166364E-01     0.188679E-01     0.263539E-01
  -114.725         0.191896E-01     0.153152E-01     0.186727E-01     0.315116E-01
  -111.447         0.205212E-01     0.143838E-01     0.185326E-01     0.371455E-01
  -108.169         0.212193E-01     0.138905E-01     0.184585E-01     0.431946E-01
  -104.891         0.226822E-01     0.138778E-01     0.183873E-01     0.495830E-01
  -101.614         0.234476E-01     0.143801E-01     0.183427E-01     0.562198E-01
  -98.3357         0.250476E-01     0.154223E-01     0.184006E-01     0.630004E-01
  -95.0579         0.267410E-01     0.170182E-01     0.185705E-01     0.698076E-01
  -91.7800         0.276230E-01     0.191685E-01     0.188770E-01     0.765137E-01
  -88.5021         0.294572E-01     0.218600E-01     0.192302E-01     0.829825E-01
  -85.2243         0.313838E-01     0.250645E-01     0.197247E-01     0.890728E-01
  -81.9464         0.323810E-01     0.287379E-01     0.204368E-01     0.946414E-01
  -78.6686         0.344402E-01     0.328201E-01     0.212701E-01     0.995472E-01
  -75.3907         0.355010E-01     0.372350E-01     0.223169E-01     0.103655    
  -72.1129         0.376800E-01     0.418917E-01     0.234651E-01     0.106841    
  -68.8350         0.399279E-01     0.466850E-01     0.248799E-01     0.108995    
  -65.5571         0.410741E-01     0.514979E-01     0.263425E-01     0.110028    
  -62.2793         0.434027E-01     0.562035E-01     0.280512E-01     0.109872    
  -59.0014         0.445810E-01     0.606680E-01     0.298325E-01     0.108490    
  -55.7236         0.469545E-01     0.647539E-01     0.318924E-01     0.105871    
  -52.4457         0.493332E-01     0.683240E-01     0.340052E-01     0.102041    
  -49.1679         0.505175E-01     0.712450E-01     0.361167E-01     0.970569E-01
  -45.8900         0.528601E-01     0.733917E-01     0.384822E-01     0.910110E-01
  -42.6121         0.551454E-01     0.746514E-01     0.408762E-01     0.840293E-01
  -39.3343         0.562575E-01     0.749278E-01     0.432874E-01     0.762689E-01
  -36.0564         0.584017E-01     0.741445E-01     0.455392E-01     0.679148E-01
  -32.7786         0.594261E-01     0.722485E-01     0.478350E-01     0.591756E-01
  -29.5007         0.613595E-01     0.692129E-01     0.501308E-01     0.502775E-01
  -26.2229         0.631133E-01     0.650388E-01     0.524677E-01     0.414580E-01
  -22.9450         0.639133E-01     0.597563E-01     0.545128E-01     0.329584E-01
  -19.6671         0.653416E-01     0.534246E-01     0.557344E-01     0.250162E-01
  -16.3893         0.659633E-01     0.461314E-01     0.570658E-01     0.178577E-01
  -13.1114         0.670068E-01     0.379912E-01     0.589102E-01     0.116893E-01
  -9.83357         0.677672E-01     0.291420E-01     0.608217E-01     0.669141E-02
  -6.55571         0.680363E-01     0.197424E-01     0.605177E-01     0.301139E-02
  -3.27786         0.683452E-01     0.996663E-02     0.602813E-01     0.758517E-03
   3.27786         0.683452E-01     0.996663E-02     0.602813E-01     0.758517E-03
   6.55571         0.680363E-01     0.197424E-01     0.605177E-01     0.301139E-02
   9.83357         0.677672E-01     0.291420E-01     0.608217E-01     0.669141E-02
   13.1114         0.670068E-01     0.379912E-01     0.589102E-01     0.116893E-01
   16.3893         0.659633E-01     0.461314E-01     0.570658E-01     0.178577E-01
   19.6671         0.653416E-01     0.534246E-01     0.557344E-01     0.250162E-01
   22.9450         0.639133E-01     0.597563E-01     0.545128E-01     0.329584E-01
   26.2229         0.631133E-01     0.650388E-01     0.524677E-01     0.414580E-01
   29.5007         0.613595E-01     0.692129E-01     0.501308E-01     0.502775E-01
   32.7786         0.594261E-01     0.722485E-01     0.478350E-01     0.591756E-01
   36.0564         0.584017E-01     0.741445E-01     0.455392E-01     0.679148E-01
   39.3343         0.562575E-01     0.749278E-01     0.432874E-01     0.762689E-01
   42.6121         0.551454E-01     0.746514E-01     0.408762E-01     0.840293E-01
   45.8900         0.528601E-01     0.733917E-01     0.384822E-01     0.910110E-01
   49.1679         0.505175E-01     0.712450E-01     0.361167E-01     0.970569E-01
   52.4457         0.493332E-01     0.683240E-01     0.340052E-01     0.102041    
   55.7236         0.469545E-01     0.647539E-01     0.318924E-01     0.105871    
   59.0014         0.445810E-01     0.606680E-01     0.298325E-01     0.108490    
   62.2793         0.434027E-01     0.562035E-01     0.280512E-01     0.109872    
   65.5571         0.410741E-01     0.514979E-01     0.263425E-01     0.110028    
   68.8350         0.399279E-01     0.466850E-01     0.248799E-01     0.108995    
   72.1129         0.376800E-01     0.418917E-01     0.234651E-01     0.106841    
   75.3907         0.355010E-01     0.372350E-01     0.223169E-01     0.103655    
   78.6686         0.344402E-01     0.328201E-01     0.212701E-01     0.995472E-01
   81.9464         0.323810E-01     0.287379E-01     0.204368E-01     0.946414E-01
   85.2243         0.313838E-01     0.250645E-01     0.197247E-01     0.890728E-01
   88.5021         0.294572E-01     0.218600E-01     0.192302E-01     0.829825E-01
   91.7800         0.276230E-01     0.191685E-01     0.188770E-01     0.765137E-01
   95.0579         0.267410E-01     0.170182E-01     0.185705E-01     0.698076E-01
   98.3357         0.250476E-01     0.154223E-01     0.184006E-01     0.630004E-01
   101.614         0.234476E-01     0.143801E-01     0.183427E-01     0.562198E-01
   104.891         0.226822E-01     0.138778E-01     0.183873E-01     0.495830E-01
   108.169         0.212193E-01     0.138905E-01     0.184585E-01     0.431946E-01
   111.447         0.205212E-01     0.143838E-01     0.185326E-01     0.371455E-01
   114.725         0.191896E-01     0.153152E-01     0.186727E-01     0.315116E-01
   118.003         0.179417E-01     0.166364E-01     0.188679E-01     0.263539E-01
   121.281         0.173479E-01     0.182944E-01     0.190689E-01     0.217182E-01
   124.559         0.162184E-01     0.202336E-01     0.191965E-01     0.176360E-01
   127.836         0.156817E-01     0.223974E-01     0.193872E-01     0.141246E-01
   131.114         0.146621E-01     0.247291E-01     0.195503E-01     0.111889E-01
   134.392         0.137107E-01     0.271735E-01     0.196951E-01     0.882195E-02
   137.670         0.132594E-01     0.296781E-01     0.197350E-01     0.700678E-02
   140.948         0.124032E-01     0.321935E-01     0.197883E-01     0.571760E-02
   144.226         0.116055E-01     0.346745E-01     0.197947E-01     0.492143E-02
   147.504         0.112275E-01     0.370806E-01     0.197388E-01     0.457949E-02
   150.781         0.105109E-01     0.393762E-01     0.196743E-01     0.464870E-02
   154.059         0.101715E-01     0.415306E-01     0.195418E-01     0.508304E-02
   157.337         0.952822E-02     0.435186E-01     0.193604E-01     0.583479E-02
   160.615         0.892974E-02     0.453200E-01     0.191332E-01     0.685569E-02
   163.893         0.864635E-02     0.469197E-01     0.188669E-01     0.809794E-02
   167.171         0.810943E-02     0.483070E-01     0.185779E-01     0.951514E-02
   170.449         0.785521E-02     0.494760E-01     0.182531E-01     0.110629E-01
   173.726         0.737361E-02     0.504244E-01     0.178744E-01     0.126997E-01
   177.004         0.692568E-02     0.511538E-01     0.174863E-01     0.143868E-01
   180.282         0.671360E-02     0.516686E-01     0.170770E-01     0.160895E-01
   183.560         0.631181E-02     0.519762E-01     0.166293E-01     0.177763E-01
   186.838         0.593808E-02     0.520861E-01     0.161773E-01     0.194198E-01
   190.116         0.576111E-02     0.520096E-01     0.157184E-01     0.209963E-01
   193.394         0.542579E-02     0.517595E-01     0.152279E-01     0.224862E-01
   196.671         0.526699E-02     0.513493E-01     0.147439E-01     0.238733E-01
   199.949         0.496607E-02     0.507936E-01     0.142433E-01     0.251448E-01
   203.227         0.468604E-02     0.501071E-01     0.137368E-01     0.262915E-01
   206.505         0.455340E-02     0.493045E-01     0.132317E-01     0.273070E-01
   209.783         0.430197E-02     0.484003E-01     0.127731E-01     0.281876E-01
   213.061         0.418285E-02     0.474088E-01     0.122903E-01     0.289321E-01
   216.339         0.395701E-02     0.463436E-01     0.118033E-01     0.295415E-01
