 Total (p,pp) knockout cross section (mb)                                       
  
      8.582
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
  -52.4457         0.312023E-01     0.244855E-01     0.270532E-01     0.639378E-02
  -49.1679         0.317242E-01     0.223838E-01     0.271859E-01     0.513872E-02
  -45.8900         0.327367E-01     0.203271E-01     0.272013E-01     0.404728E-02
  -42.6121         0.337000E-01     0.183304E-01     0.271971E-01     0.311547E-02
  -39.3343         0.341605E-01     0.164068E-01     0.271576E-01     0.233615E-02
  -36.0564         0.350334E-01     0.145668E-01     0.272265E-01     0.169938E-02
  -32.7786         0.354438E-01     0.128184E-01     0.271307E-01     0.119280E-02
  -29.5007         0.362069E-01     0.111664E-01     0.270024E-01     0.802208E-03
  -26.2229         0.368867E-01     0.961288E-02     0.269865E-01     0.512054E-03
  -22.9450         0.371929E-01     0.815653E-02     0.269970E-01     0.306105E-03
  -19.6671         0.377340E-01     0.679319E-02     0.269820E-01     0.168067E-03
  -16.3893         0.379672E-01     0.551577E-02     0.269073E-01     0.822293E-04
  -13.1114         0.383558E-01     0.431446E-02     0.267522E-01     0.340819E-04
  -9.83357         0.386367E-01     0.317712E-02     0.267030E-01     0.108835E-04
  -6.55571         0.387357E-01     0.208958E-02     0.265646E-01     0.216402E-05
  -3.27786         0.388493E-01     0.103613E-02     0.265715E-01     0.135787E-06
   3.27786         0.388493E-01     0.103613E-02     0.265715E-01     0.135787E-06
   6.55571         0.387357E-01     0.208958E-02     0.265646E-01     0.216402E-05
   9.83357         0.386367E-01     0.317712E-02     0.267030E-01     0.108835E-04
   13.1114         0.383558E-01     0.431446E-02     0.267522E-01     0.340819E-04
   16.3893         0.379672E-01     0.551577E-02     0.269073E-01     0.822293E-04
   19.6671         0.377340E-01     0.679319E-02     0.269820E-01     0.168067E-03
   22.9450         0.371929E-01     0.815653E-02     0.269970E-01     0.306105E-03
   26.2229         0.368867E-01     0.961288E-02     0.269865E-01     0.512054E-03
   29.5007         0.362069E-01     0.111664E-01     0.270024E-01     0.802208E-03
   32.7786         0.354438E-01     0.128184E-01     0.271307E-01     0.119280E-02
   36.0564         0.350334E-01     0.145668E-01     0.272265E-01     0.169938E-02
   39.3343         0.341605E-01     0.164068E-01     0.271576E-01     0.233615E-02
   42.6121         0.337000E-01     0.183304E-01     0.271971E-01     0.311547E-02
   45.8900         0.327367E-01     0.203271E-01     0.272013E-01     0.404728E-02
   49.1679         0.317242E-01     0.223838E-01     0.271859E-01     0.513872E-02
   52.4457         0.312023E-01     0.244855E-01     0.270532E-01     0.639378E-02
   55.7236         0.301327E-01     0.266153E-01     0.269528E-01     0.781309E-02
   59.0014         0.290358E-01     0.287551E-01     0.268557E-01     0.939379E-02
   62.2793         0.284796E-01     0.308859E-01     0.266760E-01     0.111295E-01
   65.5571         0.273569E-01     0.329884E-01     0.264771E-01     0.130105E-01
   68.8350         0.267922E-01     0.350431E-01     0.262191E-01     0.150238E-01
   72.1129         0.256606E-01     0.370311E-01     0.259771E-01     0.171536E-01
   75.3907         0.245316E-01     0.389343E-01     0.256535E-01     0.193813E-01
   78.6686         0.239700E-01     0.407358E-01     0.253314E-01     0.216864E-01
   81.9464         0.228561E-01     0.424200E-01     0.249480E-01     0.240466E-01
   85.2243         0.223050E-01     0.439733E-01     0.245524E-01     0.264383E-01
   88.5021         0.212177E-01     0.453840E-01     0.240830E-01     0.288375E-01
   91.7800         0.201536E-01     0.466423E-01     0.235908E-01     0.312198E-01
   95.0579         0.196314E-01     0.477408E-01     0.231039E-01     0.335612E-01
   98.3357         0.186086E-01     0.486741E-01     0.225827E-01     0.358384E-01
   101.614         0.176169E-01     0.494393E-01     0.220214E-01     0.380294E-01
   104.891         0.171335E-01     0.500355E-01     0.214546E-01     0.401137E-01
   108.169         0.161925E-01     0.504637E-01     0.208648E-01     0.420728E-01
   111.447         0.157353E-01     0.507269E-01     0.202757E-01     0.438901E-01
   114.725         0.148484E-01     0.508300E-01     0.196778E-01     0.455517E-01
   118.003         0.139987E-01     0.507793E-01     0.190415E-01     0.470460E-01
   121.281         0.135879E-01     0.505824E-01     0.184259E-01     0.483638E-01
   124.559         0.127948E-01     0.502480E-01     0.178126E-01     0.494988E-01
   127.836         0.124125E-01     0.497860E-01     0.171832E-01     0.504469E-01
   131.114         0.116761E-01     0.492065E-01     0.165675E-01     0.512068E-01
   134.392         0.109770E-01     0.485206E-01     0.159226E-01     0.517792E-01
   137.670         0.106413E-01     0.477392E-01     0.153418E-01     0.521672E-01
   140.948         0.999703E-02     0.468736E-01     0.147503E-01     0.523757E-01
   144.226         0.938832E-02     0.459349E-01     0.141532E-01     0.524113E-01
   147.504         0.909698E-02     0.449338E-01     0.135765E-01     0.522823E-01
   150.781         0.853965E-02     0.438810E-01     0.130248E-01     0.519981E-01
   154.059         0.827337E-02     0.427863E-01     0.124659E-01     0.515693E-01
   157.337         0.776483E-02     0.416591E-01     0.119317E-01     0.510071E-01
   160.615         0.728723E-02     0.405083E-01     0.114269E-01     0.503233E-01
   163.893         0.705963E-02     0.393418E-01     0.109497E-01     0.495303E-01
   167.171         0.662599E-02     0.381669E-01     0.104575E-01     0.486402E-01
   170.449         0.641961E-02     0.369903E-01     0.999160E-02     0.476654E-01
   173.726         0.602689E-02     0.358177E-01     0.953343E-02     0.466179E-01
   177.004         0.565977E-02     0.346542E-01     0.909632E-02     0.455095E-01
   180.282         0.548538E-02     0.335041E-01     0.867989E-02     0.443514E-01
   183.560         0.515411E-02     0.323711E-01     0.828369E-02     0.431541E-01
   186.838         0.484509E-02     0.312582E-01     0.790859E-02     0.419277E-01
   190.116         0.469853E-02     0.301678E-01     0.754564E-02     0.406813E-01
