 Total (p,pp) knockout cross section (mb)                                       
  
     32.464
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   22.9450         0.129322         0.341871E-01     0.909964E-01     0.200907E-04
   26.2229         0.128500         0.386930E-01     0.903545E-01     0.439250E-04
   29.5007         0.126664         0.430761E-01     0.896720E-01     0.871599E-04
   32.7786         0.124586         0.473366E-01     0.893552E-01     0.160134E-03
   36.0564         0.123461         0.514789E-01     0.890477E-01     0.276313E-03
   39.3343         0.121051         0.555107E-01     0.884469E-01     0.452526E-03
   42.6121         0.119770         0.594432E-01     0.880347E-01     0.709066E-03
   45.8900         0.117068         0.632901E-01     0.875140E-01     0.106964E-02
   49.1679         0.114195         0.670670E-01     0.870084E-01     0.156113E-02
   52.4457         0.112701         0.707909E-01     0.863602E-01     0.221323E-02
   55.7236         0.109611         0.744791E-01     0.857529E-01     0.305790E-02
   59.0014         0.106401         0.781487E-01     0.852424E-01     0.412863E-02
   62.2793         0.104758         0.818156E-01     0.846650E-01     0.545967E-02
   65.5571         0.101408         0.854941E-01     0.840391E-01     0.708507E-02
   68.8350         0.997052E-01     0.891959E-01     0.833777E-01     0.903774E-02
   72.1129         0.962585E-01     0.929297E-01     0.828314E-01     0.113484E-01
   75.3907         0.927716E-01     0.967009E-01     0.821390E-01     0.140446E-01
   78.6686         0.910188E-01     0.100511         0.815571E-01     0.171497E-01
   81.9464         0.875053E-01     0.104358         0.808811E-01     0.206821E-01
   85.2243         0.857488E-01     0.108236         0.802134E-01     0.246543E-01
   88.5021         0.822458E-01     0.112134         0.793524E-01     0.290726E-01
   91.7800         0.787685E-01     0.116039         0.785866E-01     0.339360E-01
   95.0579         0.770438E-01     0.119933         0.778021E-01     0.392366E-01
   98.3357         0.736300E-01     0.123797         0.769778E-01     0.449590E-01
   101.614         0.702731E-01     0.127608         0.760707E-01     0.510803E-01
   104.891         0.686193E-01     0.131342         0.752073E-01     0.575708E-01
   108.169         0.653666E-01     0.134971         0.741901E-01     0.643939E-01
   111.447         0.637698E-01     0.138471         0.731155E-01     0.715070E-01
   114.725         0.606399E-01     0.141812         0.720473E-01     0.788618E-01
   118.003         0.576003E-01     0.144969         0.708859E-01     0.864054E-01
   121.281         0.561161E-01     0.147916         0.697535E-01     0.940812E-01
   124.559         0.532214E-01     0.150629         0.684814E-01     0.101830    
   127.836         0.518119E-01     0.153085         0.672222E-01     0.109589    
   131.114         0.490706E-01     0.155264         0.659291E-01     0.117298    
   134.392         0.464345E-01     0.157148         0.645176E-01     0.124894    
